"id","id_persil","id_jenis_monitoring","id_file","id_file_pendukung","hasil","tanggal"
807,13021,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk TK Negeri Patuk dengan pengelola Dinas Pendidikan Kabupaten Gunungkidul.</p>

<p>3.&nbsp; Terletak pada Persil 399 IV seluas 1.500 m&sup2; di Padukuhan Plumbungan.&nbsp;</p>

<p>4. Masih beroperasi dan ada kontribusi ke pihak kalurahan Rp.100.000,- per tahun.</p>
","2022-04-21"
808,37677,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk PAUD Gumawang dengan pengelola Pemerintah Kalurahan Putat.</p>

<p>3.&nbsp; Terletak pada Persil 220 IV seluas 860 m&sup2; di Padukuhan Gumawang.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang dan tidak ada kontribusi.&nbsp;</p>
","2022-04-21"
809,37680,4,83039,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk PAUD PUTAT dengan pengelola Pemerintah Kalurahan Putat.</p>

<p>3.&nbsp; Terletak pada Persil 385 IV seluas 250 m&sup2; di Padukuhan Putat II.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang dan tidak ada kontribusi.&nbsp;</p>
","2022-04-21"
810,37680,4,83040,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk TK PKK PUTAT dengan pengelola Pemerintah Kalurahan Putat.</p>

<p>3.&nbsp; Terletak pada Persil 385 IV seluas 280 m&sup2; di Padukuhan Putat II.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang dan tidak ada kontribusi.&nbsp;</p>
","2022-04-21"
811,37677,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Lapangan Gumawang dengan pengelola Pemerintah Kalurahan Putat.</p>

<p>3.&nbsp; Terletak pada Persil 220 IV seluas 7.653 m&sup2; di Padukuhan Gumawang.&nbsp;</p>

<p>4. Sedang dalam proses pengajuan izin pemanfaatan untuk Pembangunan Gedung Budaya Plumbungan.</p>
","2022-04-21"
812,13021,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Eks Gedung PAUD&nbsp;dengan pengelola Pemerintah Kalurahan Putat.</p>

<p>3.&nbsp; Terletak pada Persil 399 IV seluas 300 m&sup2; di Padukuhan Plumbungan.&nbsp;</p>

<p>4. Sedang dalam proses pengajuan izin pemanfaatan untuk Pembangunan Rumah Produksi Desa Prima yang dikelola oleh ibu-ibu Desa Prima.</p>
","2022-04-21"
813,60988,4,83041,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Kios dan Lapangan Tenis dengan pengelola Masyarakat.</p>

<p>3. Terletak pada Persil PS 15/SV seluas 6.481 m&sup2; di Padukuhan Ngangkruk.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-04-12"
814,60988,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk SD Keceme 2 dengan pengelola Dinas Pendidikan Kabupaten Sleman.</p>

<p>3. Terletak pada Persil PS 15/SV seluas 2.000 m&sup2; di Padukuhan Ngangkruk.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-04-12"
816,60993,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Kios dengan pengelola Saudara Suradi.</p>

<p>3.&nbsp; Terletak pada Persil PS 33/SIII seluas 40 m&sup2; di Padukuhan Ngangkruk.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-04-12"
817,60989,4,83043,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Kios Timur dan Halaman Kios dengan pengelola Masyarakat.</p>

<p>3.&nbsp; Terletak pada Persil PS 16/SV seluas 2.128 m&sup2; di Padukuhan Ngangkruk.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-04-12"
818,60993,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Kios dengan pengelola Saudara Suprayantono.</p>

<p>3.&nbsp; Terletak pada Persil PS 33/SIII seluas 450 m&sup2; di Padukuhan Ngangkruk.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-04-12"
819,60996,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Lapangan Voli dengan pengelola Masyarakat.</p>

<p>3.&nbsp;Terletak pada Persil PS 18/SIV seluas 600 m&sup2; di Padukuhan Ngangkruk.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-04-12"
820,61016,4,83044,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Masjid Al Ihsan dan&nbsp;SD&nbsp;Jetis dengan pengelola Takmir dan Dinas Pendidikan Kabupaten Sleman.</p>

<p>3. Terletak pada Persil PS 114/SI seluas 2.050 m&sup2; di Padukuhan Jetis.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-04-12"
821,61015,4,83045,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk SD Jetis dengan pengelola Dinas Pendidikan Kabupaten Sleman.</p>

<p>3. Terletak pada Persil PS 115/SI seluas 3.000 m&sup2; di Padukuhan Jetis.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-04-12"
822,61044,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Pasar Desa dengan pengelola Sutrisna.</p>

<p>3. Terletak pada Persil PS 129/SIII seluas 1.415&nbsp;m&sup2; di Padukuhan Nambongan.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-04-12"
823,61062,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Taman Kanak-Kanak (TK) dan Sekolah Dasar (SD)&nbsp;dengan pengelola Dinas Pendidikan Kabupaten Sleman.</p>

<p>3. Terletak pada Persil PS 17/SIII seluas 1.500 m&sup2; di Padukuhan Mangunan.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Belum ada perjanjian sewa menyewa dan tidak ada kontribusi kepada pihak kalurahan.</p>
","2022-04-12"
824,61063,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk SD Mangunan dengan pengelola Dinas Pendidikan Kabupaten Sleman.</p>

<p>3. Terletak pada Persil PS 14/SV seluas 2.000 m&sup2; di Padukuhan Mangunan.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Belum ada perjanjian sewa menyewa dan tidak ada kontribusi kepada pihak kalurahan.</p>
","2022-04-12"
825,61002,4,83046,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk SDN Keceme 1 dengan pengelola Dinas Pendidikan Kabupaten Sleman.</p>

<p>3. Terletak pada Persil PS 70/SIII seluas 3.500 m&sup2; di Padukuhan Bejen.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-04-12"
826,61084,4,83047,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Balai Desa dengan pengelola Pemerintah Kalurahan Caturharjo.</p>

<p>3. Terletak pada Persil PS 60/SII seluas 1.340&nbsp;m&sup2; di Padukuhan Ngaglik.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-04-12"
827,57698,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Tempat Belajar/ Eks SD Pangukrejo (TPA, PAUD, dan les bahasa Inggris) dengan pengelola Masyarakat.</p>

<p>3. Terletak pada Persil 18/V seluas 988 m&sup2; di Padukuhan Pangukrejo.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-04-07"
828,57707,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Taman Wisata Alam beserta fasilitas Pendukungya Lapangan, Masjid, Taman, Bunga, Kolam Reang, Gedung Pertemuan, Kios, UMKM, Parkir dengan pengelola Pemerintah Kalurahan Umbulharjo.</p>

<p>3. Terletak pada Persil 27/IV seluas 27000 m&sup2; di Padukuhan Pangukrejo.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-04-07"
829,57794,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Taman Wisata Alam beserta fasilitas Pendukungya Lapangan, Masjid, Taman, Bunga, Kolam Reang, Gedung Pertemuan, Kios, UMKM, Parkir dengan pengelola Pemerintah Kalurahan Umbulharjo.</p>

<p>3. Terletak pada Persil 27/IV seluas 27000 m&sup2; di Padukuhan Pangukrejo.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-04-07"
830,57699,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Toko dengan pengelola Masyarakat.</p>

<p>3. Terletak pada Persil 42/IV seluas 600 m&sup2; di Padukuhan Gondang.&nbsp;</p>

<p>4. Sudah tidak dimanfaatkan sebagai toko.&nbsp;</p>
","2022-04-07"
831,57703,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Gedung Gapoktan dan Karang Taruna&nbsp;&nbsp; dengan pengelola Pengurus Gapoktan dan Masyarakat.</p>

<p>3. Terletak pada Persil 71/IV seluas 3.500 m&sup2; di Padukuhan Gondang.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-04-07"
832,47892,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Hunian&nbsp;dengan pengelola Masyarakat.</p>

<p>3. Terletak pada Persil 37 seluas 2.000&nbsp;m<sup>2</sup> di Padukuhan Karangsari.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa</p>
","2022-05-17"
833,47893,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Hunian&nbsp;dengan pengelola Masyarakat.</p>

<p>3. Terletak pada Persil 39&nbsp;seluas 2.550&nbsp;m<sup>2</sup> dan 40 seluas 1.250&nbsp;m<sup>2</sup> di Padukuhan Karangsari.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa</p>
","2022-05-17"
834,47870,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk&nbsp;SD Jurugentong dengan pengelola Dinas Pendidikan Kabupaten Bantul.</p>

<p>3. Terletak pada Persil 49&nbsp;seluas 1.500&nbsp;m<sup>2</sup>&nbsp;di Padukuhan Jurugentong.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Ada kontribusi dari Pemerintah Kabupaten Bantul secara kolektif, tahun 2021 pembayaran sebesar Rp 2.800,00 per m&sup2;</p>
","2022-05-17"
835,47890,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk SMP Banguntapan II dengan pengelola Dinas Pendidikan Kabupaten Bantul.</p>

<p>3. Terletak pada Persil 118&nbsp;seluas 14.092 m<sup>2</sup>&nbsp;di Padukuhan Tegaltandan.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.Ada kontribusi dari Pemerintah Kabupaten Bantul secara kolektif, tahun 2021 pembayaran sebesar Rp 2.800,00 per m2</p>
","2022-05-17"
836,47890,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk SMP Banguntapan II dengan pengelola Dinas Pendidikan Kabupaten Bantul.</p>

<p>3. Terletak pada Persil 200d&nbsp;seluas 2.250 m<sup>2</sup>&nbsp;di Padukuhan Tegaltandan.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Ada kontribusi dari Pemerintah Kabupaten Bantul secara kolektif, tahun 2021 pembayaran sebesar Rp 2.800,00 per m<sup>2</sup>.</p>
","2022-05-17"
837,47890,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk SLB Pamardi Putra dengan pengelola Yayasan Pamardi Putra.</p>

<p>3. Terletak pada Persil 118 seluas 708 m<sup>2</sup>&nbsp;di Padukuhan Tegaltandan.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Tidak ada kontribusi ke Pemerintah Kalurahan.&nbsp;</p>
","2022-05-17"
838,57727,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk&nbsp;Perdagangan Eceran Khusus Bahan Bakar Kendaraan Bermotor/Pertashop, dengan Fasilitas Pendukung Toko, Warung Makan, Parkir, dan Toilet dengan pengelola Pemerintah Kalurahan Umbulharjo.</p>

<p>3. Terletak pada Persil 206/IVDL seluas 2.350 m&sup2; di Padukuhan Gambretan.&nbsp;</p>

<p>4.Saat ini sedang dalam proses penyusunan dokumen kerjasama dengan pihak pertamina.</p>

<p>5. Terdapat kontribusi untuk sewa tanah.</p>
","2022-04-07"
839,47955,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Pustu Ketandan dengan pengelola Dinas Kesehatan Kabupaten Bantul.</p>

<p>3. Terletak pada Persil 158&nbsp;seluas 400 m<sup>2</sup> di Kidul Pandansari.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Ada kontribusi dari Pemerintah Kabupaten Bantul secara kolektif, tahun 2021 pembayaran sebesar Rp 2.800,00 per m<sup>2</sup>.&nbsp;</p>
","2022-05-17"
840,57723,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk SD N Umbulharjo, SMP Taman Dewasa, dan Kios dengan pengelola Dinas Pendidikan Kabupaten Sleman dan Yayasan Taman Siswa.</p>

<p>3. Terletak pada Persil 180 seluas 10.300 m&sup2; di Padukuhan Plosorejo.&nbsp;</p>

<p>4.&nbsp;SD N Umbulharjo dan SMP Taman Dewasa sampai saat ini masih dimanfaatkan, sedangkan Kios tidak dimanfaatkan.</p>

<p>5.&nbsp;Tidak ada kontribusi ke Pemerintah Kalurahan.&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</p>
","2022-04-07"
841,47955,4,83048,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk SD Muhammadiyah Banguntapan dengan pengelola Yayasan Muhammadiyah.</p>

<p>3. Terletak pada Persil 158&nbsp;seluas 1.050 m<sup>2 </sup>di Kidul Pandansari.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Tidak ada kontribusi ke Pemerintah Kalurahan&nbsp;</p>
","2022-05-17"
842,57774,4,83049,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Bangunan Kantor Kalurahan Umbulharjo dengan pengelola Pemerintah Kalurahan Umbulharjo.</p>

<p>3. Terletak pada Persil 210/IV seluas 5.400 m&sup2; di Padukuhan Karanggeneng.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-04-07"
843,47955,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Hunian dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 158&nbsp;seluas 1.300 m<sup>2</sup> di Kidul Pandansari.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa</p>
","2022-05-17"
844,47898,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Hunian dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 122a seluas 400&nbsp;m<sup>2</sup>&nbsp;di Padukuhan Karangsari.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa</p>
","2022-05-17"
845,47871,4,83050,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Kantor Kalurahan&nbsp;dengan pengelola Pemerintah Kalurahan.&nbsp;</p>

<p>3. Terletak pada Persil 22&nbsp;seluas 5355 m<sup>2</sup>&nbsp;di Padukuhan Karangsari.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-05-17"
846,47928,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Hunian dengan pengelola masyarakat.&nbsp;</p>

<p>3. Terletak pada Persil 75&nbsp;seluas 1.150 m<sup>2&nbsp;</sup>di Padukuhan Sunten.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa</p>
","2022-05-17"
847,47930,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk GOR dengan pengelola Pmerrintah Kalurahan.&nbsp;</p>

<p>3. Terletak pada Persil 100 seluas 1.000 m<sup>2</sup>&nbsp;di Padukuhan Jomblangan.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-05-17"
848,47933,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Makam Desa&nbsp;dengan pengelola Pemerintah Kalurahan.&nbsp;</p>

<p>3. Terletak pada Persil 111&nbsp;seluas 500 m<sup>2</sup>&nbsp;di Padukuhan Jomblangan.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-05-17"
849,47935,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Lapangan Jomblangan dengan pengelola Pemerintah Kalurahan.</p>

<p>3. Terletak pada Persil 78&nbsp;seluas 9.775&nbsp;m<sup>2</sup>&nbsp;di Padukuhan Jomblangan.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-05-17"
850,47869,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk SD Jomblangan dengan pengelola Dinas Pendidikan Kabupaten Bantul.</p>

<p>3. Terletak pada Persil 78&nbsp;seluas 1.500 m<sup>2&nbsp;</sup>di Padukuhan Jomlangan .&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Ada kontribusi dari Pemerintah Kabupaten Bantul secara kolektif, tahun 2021 pembayaran sebesar Rp 2.800,00 per m<sup>2</sup>.</p>
","2022-05-17"
851,47903,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Hunian dengan pengelola masyarakat.&nbsp;</p>

<p>3. Terletak pada Persil 224&nbsp;seluas 300 m<sup>2</sup>&nbsp;di Padukuhan Kopen.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa</p>
","2022-05-17"
852,47904,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk hunian dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 225 seluas 475 m2 di Padukuhan Kopen.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa.</p>
","2022-05-17"
853,47905,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk hunian&nbsp;dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 226 seluas 800 m<sup>2</sup>&nbsp;di Padukuhan Kopen.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa</p>
","2022-05-17"
854,47906,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untukHunian&nbsp;dengan pengelola masyarakat.&nbsp;</p>

<p>3. Terletak pada Persil 227&nbsp;seluas 1.600&nbsp;m<sup>2&nbsp;</sup>di Padukuhan Kopen.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa.</p>
","2022-05-17"
855,47936,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk hunian dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 228 b&nbsp;seluas 6.200 m<sup>2</sup> dan 228 c&nbsp;seluas 4.550 m<sup>2</sup> di Padukuhan Kopen.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa</p>
","2022-05-17"
856,47911,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Embung dengan pengelola Pemerintah Kalurahan.</p>

<p>3. Terletak pada Persil 107a&nbsp;seluas 1.550 m<sup>2</sup> dan 207 b&nbsp;seluas 800 m<sup>2</sup> di Lor Kopen.&nbsp;&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-05-17"
857,47915,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk PD/SD (Eks SD Sekarsuli) dengan pengelola Pemerintah Kalurahan.</p>

<p>3. Terletak pada Persil 164&nbsp;seluas 2.500&nbsp;m<sup>2</sup>&nbsp;di Padukuhan Wonocatur.&nbsp;&nbsp;</p>

<p>4. Saat ini dimanfaatkan untuk PAUD dan Lembaga Padukuhan.</p>
","2022-05-17"
858,47914,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Makam dengan pengelola Pemerintah Kalurahan.</p>

<p>3. Terletak pada Persil 201 seluas 400 m<sup>2</sup>&nbsp;di Padukuhan Wonocatur. .&nbsp;&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-05-17"
859,47956,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Lapangan (RTH) dengan pengelola Masyarakat.</p>

<p>3. Terletak pada Persil 65&nbsp;seluas 700 m<sup>2</sup>&nbsp; di Bulak Karangbendo.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-05-17"
860,57797,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Rest Area Kalikuning dengan kegiatan Restoran beserta Fasilitas Pendukungya berupa Ruang Pertemuan, Toilet, Toko, Mushola, Pendopo, dan Parkir&nbsp; &nbsp; dengan pengelola&nbsp;Pemerintah Kalurahan Umbulharjo.&nbsp;</p>

<p>3. Terletak pada Persil 205 seluas 6.000 m&sup2; di Padukuhan Pentingsari.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-04-07"
861,57783,4,83051,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Jeep Merapi MLCC (Merapi Land<br />
Cruiser Community) dengan pengelola Masyarakat.</p>

<p>3. Terletak pada Persil 95 seluas 2.325 m&sup2; di Padukuhan Gondang.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-04-07"
862,57705,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Bumi Perkemahan dengan pengelola Lurah.</p>

<p>3. Terletak pada Persil PS 30 seluas 30.000 m&sup2; di Padukuhan Gondang.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Merupakan pelungguh lurah.</p>

<p>6. Terdapat kontribusi untuk wisata dengan pembagian 20% ke kalurahan, 40% ke pemerintah daerah, dan 40% ke warga masyarakat. Biaya masuk untuk Jum&#39;at - Minggu Rp 3.000,00.</p>
","2022-04-07"
863,47956,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Pustu dengan pengelola Dinas Kesehatan Kabupaten Bantul.&nbsp;</p>

<p>3. Terletak pada Persil 65 seluas 300&nbsp;m<sup>2</sup>&nbsp;di Bulak Karangbendo.&nbsp;&nbsp;</p>

<p>4. Bangunan masih ada, namun sudah tidak dimanfaatkan untuk PUSTU</p>
","2022-05-17"
864,57709,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Bumi Perkemahan Senolewah dengan pengelola Senolewah.</p>

<p>3. Terletak pada Persil 30 seluas 32.039 m&sup2; di Padukuhan Gondang.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Merupakan pelungguh ulu-ulu dan lurah dengan luas &plusmn; 2 Ha.</p>

<p>6. Belum ada kontribusi kepada pihak kalurahan.&nbsp;</p>
","2022-04-07"
