id;nama;created_at;updated_at
557;34.02.09.004.SG.SIL557.JPG;;
558;34.02.09.004.SG.SIL558.JPG;;
559;34.02.09.004.SG.SIL559.JPG;;
560;34.02.09.004.SG.SIL560.JPG;;
561;34.02.09.004.SG.SIL561.JPG;;
562;34.02.09.004.SG.SIL562.JPG;;
563;34.02.09.004.SG.SIL563.JPG;;
564;34.02.09.004.SG.SIL564.JPG;;
565;34.02.09.004.SG.SIL565.JPG;;
566;34.02.09.004.SG.SIL566.JPG;;
567;34.02.09.004.SG.SIL567.JPG;;
568;34.02.09.004.SG.SIL568.JPG;;
569;34.02.09.004.SG.SIL569.JPG;;
570;34.02.09.004.SG.SIL570.JPG;;
642;34.02.17.001.SG.SIL642.JPG;;
643;34.02.17.001.SG.SIL643.JPG;;
645;34.02.17.001.SG.SIL645.JPG;;
646;34.02.17.001.SG.SIL646.JPG;;
649;34.02.17.001.SG.SIL649.JPG;;
653;34.02.17.001.SG.SIL653.JPG;;
654;34.02.17.001.SG.SIL654.JPG;;
663;34.02.17.001.SG.SIL663.JPG;;
672;34.02.04.003.SG.SIL672.JPG;;
675;34.02.17.001.SG.SIL675.JPG;;
677;34.02.17.001.SG.SIL677.JPG;;
680;34.02.17.001.SG.SIL680.JPG;;
697;34.02.17.001.SG.SIL697.JPG;;
699;34.02.17.001.SG.SIL699.JPG;;
710;34.02.17.001.SG.SIL710.JPG;;
711;34.02.17.001.SG.SIL711.JPG;;
712;34.02.17.001.SG.SIL712.JPG;;
713;34.02.17.001.SG.SIL713.JPG;;
714;34.02.17.001.SG.SIL714.JPG;;
715;34.02.17.001.SG.SIL715.JPG;;
716;34.02.17.001.SG.SIL716.JPG;;
717;34.02.17.001.SG.SIL717.JPG;;
718;34.02.17.001.SG.SIL718.JPG;;
719;34.02.17.001.SG.SIL719.JPG;;
720;34.02.17.001.SG.SIL720.JPG;;
721;34.02.17.001.SG.SIL721.JPG;;
722;34.02.17.001.SG.SIL722.JPG;;
723;34.02.17.001.SG.SIL723.JPG;;
724;34.02.17.001.SG.SIL724.JPG;;
725;34.02.17.001.SG.SIL725.JPG;;
726;34.02.17.001.SG.SIL726.JPG;;
727;34.02.17.001.SG.SIL727.JPG;;
728;34.02.17.001.SG.SIL728.JPG;;
729;34.02.17.001.SG.SIL729.JPG;;
730;34.02.17.001.SG.SIL730.JPG;;
731;34.02.17.001.SG.SIL731.JPG;;
732;34.02.17.001.SG.SIL732.JPG;;
733;34.02.17.001.SG.SIL733.JPG;;
734;34.02.17.001.SG.SIL734.JPG;;
735;34.02.17.001.SG.SIL735.JPG;;
736;34.02.17.001.SG.SIL736.JPG;;
737;34.02.17.001.SG.SIL737.JPG;;
738;34.02.17.001.SG.SIL738.JPG;;
739;34.02.17.001.SG.SIL739.JPG;;
740;34.02.17.001.SG.SIL740.JPG;;
741;34.02.17.001.SG.SIL741.JPG;;
742;34.02.17.001.SG.SIL742.JPG;;
743;34.02.17.001.SG.SIL743.JPG;;
744;34.02.17.001.SG.SIL744.JPG;;
745;34.02.17.001.SG.SIL745.JPG;;
746;34.02.17.001.SG.SIL746.JPG;;
747;34.02.17.001.SG.SIL747.JPG;;
748;34.02.17.001.SG.SIL748.JPG;;
749;34.02.17.001.SG.SIL749.JPG;;
750;34.02.17.001.SG.SIL750.JPG;;
751;34.02.17.001.SG.SIL751.JPG;;
752;34.02.17.001.SG.SIL752.JPG;;
753;34.02.17.001.SG.SIL753.JPG;;
754;34.02.17.001.SG.SIL754.JPG;;
755;34.02.17.001.SG.SIL755.JPG;;
756;34.02.17.001.SG.SIL756.JPG;;
757;34.02.17.004.SG.SIL757.JPG;;
758;34.02.17.004.SG.SIL758.JPG;;
759;34.02.17.004.SG.SIL759.JPG;;
760;34.02.17.004.SG.SIL760.JPG;;
761;34.02.17.004.SG.SIL761.JPG;;
762;34.02.17.004.SG.SIL762.JPG;;
763;34.02.17.004.SG.SIL763.JPG;;
764;34.02.17.004.SG.SIL764.JPG;;
765;34.02.17.004.SG.SIL765.JPG;;
766;34.02.17.004.SG.SIL766.JPG;;
767;34.02.17.004.SG.SIL767.JPG;;
768;34.02.17.004.SG.SIL768.JPG;;
769;34.02.17.004.SG.SIL769.JPG;;
770;34.02.17.004.SG.SIL770.JPG;;
771;34.02.17.004.SG.SIL771.JPG;;
772;34.02.17.004.SG.SIL772.JPG;;
773;34.02.17.004.SG.SIL773.JPG;;
774;34.02.17.004.SG.SIL774.JPG;;
775;34.02.17.004.SG.SIL775.JPG;;
776;34.02.17.004.SG.SIL776.JPG;;
777;34.02.17.004.SG.SIL777.JPG;;
778;34.02.17.004.SG.SIL778.JPG;;
779;34.02.17.004.SG.SIL779.JPG;;
780;34.02.17.004.SG.SIL780.JPG;;
781;34.02.17.004.SG.SIL781.JPG;;
782;34.02.17.004.SG.SIL782.JPG;;
783;34.02.17.004.SG.SIL783.JPG;;
784;34.02.17.004.SG.SIL784.JPG;;
785;34.02.17.004.SG.SIL785.JPG;;
786;34.02.17.004.SG.SIL786.JPG;;
787;34.02.17.004.SG.SIL787.JPG;;
788;34.02.17.004.SG.SIL788.JPG;;
789;34.02.17.004.SG.SIL789.JPG;;
790;34.02.17.004.SG.SIL790.JPG;;
791;34.02.17.004.SG.SIL791.JPG;;
792;34.02.17.004.SG.SIL792.JPG;;
793;34.02.17.004.SG.SIL793.JPG;;
794;34.02.17.004.SG.SIL794.JPG;;
795;34.02.17.004.SG.SIL795.JPG;;
796;34.02.17.004.SG.SIL796.JPG;;
797;34.02.17.004.SG.SIL797.JPG;;
798;34.02.17.004.SG.SIL798.JPG;;
799;34.02.17.004.SG.SIL799.JPG;;
800;34.02.17.004.SG.SIL800.JPG;;
801;34.02.17.004.SG.SIL801.JPG;;
802;34.02.17.004.SG.SIL802.JPG;;
803;34.02.17.004.SG.SIL803.JPG;;
804;34.02.17.004.SG.SIL804.JPG;;
805;34.02.17.004.SG.SIL805.JPG;;
806;34.02.17.004.SG.SIL806.JPG;;
807;34.02.17.004.SG.SIL807.JPG;;
808;34.02.17.004.SG.SIL808.JPG;;
809;34.02.17.004.SG.SIL809.JPG;;
810;34.02.17.004.SG.SIL810.JPG;;
811;34.02.17.004.SG.SIL811.JPG;;
812;34.02.17.004.SG.SIL812.JPG;;
813;34.02.17.004.SG.SIL813.JPG;;
814;34.02.17.004.SG.SIL814.JPG;;
815;34.02.17.004.SG.SIL815.JPG;;
816;34.02.17.004.SG.SIL816.JPG;;
817;34.02.17.004.SG.SIL817.JPG;;
818;34.02.17.004.SG.SIL818.JPG;;
819;34.02.17.004.SG.SIL819.JPG;;
820;34.02.17.004.SG.SIL820.JPG;;
822;34.02.17.004.SG.SIL822.JPG;;
823;34.02.17.004.SG.SIL823.JPG;;
824;34.02.17.004.SG.SIL824.JPG;;
825;34.02.17.004.SG.SIL825.JPG;;
826;34.02.17.003.SG.SIL826.JPG;;
827;34.02.17.003.SG.SIL827.JPG;;
828;34.02.17.003.SG.SIL828.JPG;;
829;34.02.17.003.SG.SIL829.JPG;;
830;34.02.17.003.SG.SIL830.JPG;;
831;34.02.17.003.SG.SIL831.JPG;;
832;34.02.17.003.SG.SIL832.JPG;;
833;34.02.17.003.SG.SIL833.JPG;;
834;34.02.17.003.SG.SIL834.JPG;;
835;34.02.17.003.SG.SIL835.JPG;;
836;34.02.17.003.SG.SIL836.JPG;;
837;34.02.17.003.SG.SIL837.JPG;;
838;34.02.17.003.SG.SIL838.JPG;;
839;34.02.17.003.SG.SIL839.JPG;;
840;34.02.17.003.SG.SIL840.JPG;;
841;34.02.17.003.SG.SIL841.JPG;;
842;34.02.17.003.SG.SIL842.JPG;;
843;34.02.17.003.SG.SIL843.JPG;;
844;34.02.17.003.SG.SIL844.JPG;;
845;34.02.17.003.SG.SIL845.JPG;;
846;34.02.17.003.SG.SIL846.JPG;;
847;34.02.17.003.SG.SIL847.JPG;;
849;34.02.17.003.SG.SIL849.JPG;;
850;34.02.17.003.SG.SIL850.JPG;;
851;34.02.17.003.SG.SIL851.JPG;;
852;34.02.17.003.SG.SIL852.JPG;;
853;34.02.17.003.SG.SIL853.JPG;;
854;34.02.17.003.SG.SIL854.JPG;;
855;34.02.17.003.SG.SIL855.JPG;;
856;34.02.17.003.SG.SIL856.JPG;;
857;34.02.17.003.SG.SIL857.JPG;;
858;34.02.17.003.SG.SIL858.JPG;;
859;34.02.17.003.SG.SIL859.JPG;;
860;34.02.17.003.SG.SIL860.JPG;;
861;34.02.17.003.SG.SIL861.JPG;;
862;34.02.17.003.SG.SIL862.JPG;;
863;34.02.17.003.SG.SIL863.JPG;;
864;34.02.17.003.SG.SIL864.JPG;;
865;34.02.17.003.SG.SIL865.JPG;;
866;34.02.17.003.SG.SIL866.JPG;;
867;34.02.17.003.SG.SIL867.JPG;;
868;34.02.17.003.SG.SIL868.JPG;;
869;34.02.17.003.SG.SIL869.JPG;;
870;34.02.17.003.SG.SIL870.JPG;;
871;34.02.17.003.SG.SIL871.JPG;;
1026;34.02.05.001.SG.SIL1026.JPG;;
1028;34.02.05.001.SG.SIL1028.JPG;;
1029;34.02.05.001.SG.SIL1029.JPG;;
1034;34.02.05.001.SG.SIL1034.JPG;;
1039;34.02.05.002.SG.SIL1039.JPG;;
1055;34.02.05.003.SG.SIL1055.JPG;;
1061;34.02.08.005.SG.SIL1061.JPG;;
1066;34.02.08.001.SG.SIL1066.JPG;;
1069;34.02.08.001.SG.SIL1069.JPG;;
1124;34.02.08.003.SG.SIL1124.JPG;;
1125;34.02.08.003.SG.SIL1125.JPG;;
1126;34.02.08.003.SG.SIL1126.JPG;;
1128;34.02.08.003.SG.SIL1128.JPG;;
1130;34.02.08.003.SG.SIL1130.JPG;;
1132;34.02.08.003.SG.SIL1132.JPG;;
1134;34.02.08.003.SG.SIL1134.JPG;;
1135;34.02.08.003.SG.SIL1135.JPG;;
1680;34.02.10.003.SG.SIL1680.JPG;;
1681;34.02.10.003.SG.SIL1681.JPG;;
1682;34.02.10.003.SG.SIL1682.JPG;;
1703;34.02.09.002.SG.SIL1703.JPG;;
1713;34.02.09.001.SG.SIL1713.JPG;;
1715;34.02.09.001.SG.SIL1715.JPG;;
1716;34.02.09.001.SG.SIL1716.JPG;;
1722;34.02.09.003.SG.SIL1722.JPG;;
1730;34.02.09.003.SG.SIL1730.JPG;;
1735;34.02.09.003.SG.SIL1735.JPG;;
1743;34.02.09.003.SG.SIL1743.JPG;;
1744;34.02.09.003.SG.SIL1744.JPG;;
1745;34.02.09.003.SG.SIL1745.JPG;;
1865;34.02.16.001.SG.SIL1865.JPG;;
1941;34.02.16.004.SG.SIL1941.JPG;;
1976;34.02.16.003.SG.SIL1976.JPG;;
1985;34.02.16.003.SG.SIL1985.JPG;;
2009;34.02.16.002.SG.SIL2009.JPG;;
2018;34.02.16.002.SG.SIL2018.JPG;;
2078;34.02.03.003.SG.SIL2078.JPG;;
2079;34.02.03.003.SG.SIL2079.JPG;;
2113;34.02.03.002.SG.SIL2113.JPG;;
2142;34.02.03.002.SG.SIL2142.JPG;;
2143;34.02.03.002.SG.SIL2143.JPG;;
2150;34.02.03.002.SG.SIL2150.JPG;;
2158;34.02.03.002.SG.SIL2158.JPG;;
2184;34.02.03.001.SG.SIL2184.JPG;;
2302;34.02.12.001.SG.SIL2302.JPG;;
2331;34.02.12.006.SG.SIL2331.JPG;;
2449;34.02.07.002.SG.SIL2449.JPG;;
2506;34.02.06.001.SG.SIL2506.JPG;;
2508;34.02.06.001.SG.SIL2508.JPG;;
2509;34.02.06.001.SG.SIL2509.JPG;;
2560;34.02.06.003.SG.SIL2560.JPG;;
2683;34.02.14.002.SG.SIL2683.JPG;;
2700;34.02.14.003.SG.SIL2700.JPG;;
2701;34.02.14.003.SG.SIL2701.JPG;;
2707;34.02.14.003.SG.SIL2707.JPG;;
2739;34.02.13.002.SG.SIL2739.JPG;;
2740;34.02.13.002.SG.SIL2740.JPG;;
2762;34.02.13.002.SG.SIL2762.JPG;;
2781;34.02.13.001.SG.SIL2781.JPG;;
2783;34.02.13.001.SG.SIL2783.JPG;;
2784;34.02.13.001.SG.SIL2784.JPG;;
2874;34.02.04.003.SG.SIL2874.JPG;;
2878;34.02.04.003.SG.SIL2878.JPG;;
3146;34.02.17.001.SG.SIL3146.JPG;;
3147;34.02.17.001.SG.SIL3147.JPG;;
3161;34.02.17.004.SG.SIL3161.JPG;;
3177;34.02.17.004.SG.SIL3177.JPG;;
3178;34.02.17.004.SG.SIL3178.JPG;;
3179;34.02.17.004.SG.SIL3179.JPG;;
3214;34.02.17.002.SG.SIL3214.JPG;;
3221;34.02.17.002.SG.SIL3221.JPG;;
3224;34.02.17.002.SG.SIL3224.JPG;;
3291;34.02.15.003.SG.SIL3291.JPG;;
3293;34.02.15.003.SG.SIL3293.JPG;;
3296;34.02.15.003.SG.SIL3296.JPG;;
3302;34.02.15.003.SG.SIL3302.JPG;;
3305;34.02.15.004.SG.SIL3305.JPG;;
3306;34.02.15.004.SG.SIL3306.JPG;;
3308;34.02.15.004.SG.SIL3308.JPG;;
3309;34.02.15.004.SG.SIL3309.JPG;;
3312;34.02.15.004.SG.SIL3312.JPG;;
3313;34.02.15.004.SG.SIL3313.JPG;;
3315;34.02.15.004.SG.SIL3315.JPG;;
3316;34.02.15.004.SG.SIL3316.JPG;;
3318;34.02.15.004.SG.SIL3318.JPG;;
3328;34.02.15.001.SG.SIL3328.JPG;;
3329;34.02.15.001.SG.SIL3329.JPG;;
3331;34.02.15.002.SG.SIL3331.JPG;;
3343;34.02.15.002.SG.SIL3343.JPG;;
3358;34.02.01.001.SG.SIL3358.JPG;;
3367;34.02.01.001.SG.SIL3367.JPG;;
3418;34.02.01.002.SG.SIL3418.JPG;;
3457;34.02.01.002.SG.SIL3457.JPG;;
3458;34.02.01.002.SG.SIL3458.JPG;;
